survey_id,survey_date,survey_persons,survey_start,survey_end,parliament_id,parliament_name,institute_id,institute_name,tasker_id,tasker_name,result_ssw,result_tierschutzpartei,result_fdp,result_die-partei,result_familie,result_bvb-fw,result_cdu-csu,result_biw,result_cdu,result_gruene,result_werteunion,result_bfth,result_linke,result_bayernpartei,result_piraten,result_sonstige,result_freie-waehler,result_bsw,result_volt,result_plus-brandenburg,result_npd,result_spd,result_bunt-saar,result_oedp,result_afd,result_csu
3657,2024-11-25,2003,2024-11-22,2024-11-25,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.5,,,,32.5,,,11.0,,,3.5,,,6.5,,7.5,,,,15.0,,,19.5,
3656,2024-11-23,1203,2024-11-18,2024-11-21,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,5.0,,,,32.0,,,11.0,,,4.0,,,8.0,,7.0,,,,14.0,,,19.0,
3655,2024-11-22,2000,2024-11-14,2024-11-20,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,4.0,,,,34.0,,,11.0,,,2.5,,,7.5,2.5,5.0,,,,15.0,,,18.5,
3654,2024-11-22,1049,2024-11-02,2024-11-14,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,4.0,,,,37.0,,,10.0,,,,,,9.5,,7.5,,,,15.0,,,17.0,
3653,2024-11-22,1399,2024-11-19,2024-11-21,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,3.0,,,,32.0,,,12.0,,,4.0,,,10.0,,5.0,,,,16.0,,,18.0,
3652,2024-11-21,1318,2024-11-18,2024-11-20,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,4.0,,,,33.0,,,14.0,,,3.0,,,7.0,,6.0,,,,14.0,,,19.0,
3650,2024-11-20,1179,2024-11-14,2024-11-18,berlin,Berliner Abgeordnetenhaus,infratest-dimap,Infratest dimap,rbb-abendschau-rbb-88-8,RBB Abendschau / RBB 88.8,,,4.0,,,,,,27.0,20.0,,,6.0,,,9.0,,7.0,,,,12.0,,,15.0,
3649,2024-11-19,2500,2024-11-12,2024-11-18,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,4.0,,,,33.0,,,11.0,,,4.0,,,11.0,,4.0,,,,15.0,,,18.0,
3648,2024-11-18,2008,2024-11-15,2024-11-18,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.5,,,,32.0,,,11.0,,,3.5,,,6.5,,7.5,,,,16.0,,,19.0,
3651,2024-11-16,5008,2024-11-01,2024-11-15,bayern,Bayerischer Landtag,civey,Civey,augsburger-allgemeine,Augsburger Allgemeine,,,2.0,,,,,,,11.0,,,1.0,,,7.0,11.0,4.0,,,,8.0,,,12.0,44.0
3647,2024-11-16,1204,2024-11-11,2024-11-15,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,32.0,,,10.0,,,4.0,,,7.0,,8.0,,,,16.0,,,19.0,
3646,2024-11-14,1805,2024-11-08,2024-11-12,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,5.0,,,,33.0,,,12.0,,,3.0,,,6.0,1.0,7.0,,,,15.0,,,19.0,
3645,2024-11-12,1000,2024-11-04,2024-11-11,niedersachsen,Niedersächsischer Landtag,insa,INSA,bild,BILD,,,4.0,,,,,,31.0,10.0,,,2.0,,,5.0,,6.0,,,,26.0,,,16.0,
3644,2024-11-12,2501,2024-11-05,2024-11-11,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,4.0,,,,33.0,,,11.0,,,3.0,,,11.0,,5.0,,,,16.0,,,17.0,
3643,2024-11-12,3009,2024-11-08,2024-11-11,bundestag,Bundestag,insa,INSA,bild,BILD,,,5.0,,,,32.5,,,11.5,,,3.5,,,5.5,,7.0,,,,15.5,,,19.5,
3641,2024-11-09,1065,2024-11-07,2024-11-08,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,32.0,,,10.0,,,4.0,,,9.0,,7.0,,,,15.0,,,19.0,
3639,2024-11-08,1159,2024-10-31,2024-11-06,niedersachsen,Niedersächsischer Landtag,infratest-dimap,Infratest dimap,ndr,NDR,,,,,,,,,32.0,12.0,,,,,,12.0,,4.0,,,,25.0,,,15.0,
3638,2024-11-08,1231,2024-11-05,2024-11-07,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,3.0,,,,33.0,,,12.0,,,4.0,,,8.0,,6.0,,,,16.0,,,18.0,
3642,2024-11-07,1000,2024-10-28,2024-11-04,thueringen,Thüringischer Landtag,insa,INSA,funke-medien-thueringen,FUNKE Medien Thüringen,,,,,,,,,25.0,,,,13.0,,,8.0,,14.0,,,,6.0,,,34.0,
3640,2024-11-07,1181,2024-11-07,2024-11-07,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,3.0,,,,32.0,,,11.0,,,3.0,,,11.0,,6.0,,,,17.0,,,17.0,
3637,2024-11-07,1065,2024-11-07,2024-11-07,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard,ARD,,,5.0,,,,34.0,,,12.0,,,,,,9.0,,6.0,,,,16.0,,,18.0,
3636,2024-11-07,1000,2024-11-01,2024-11-02,bundestag,Bundestag,ipsos,Ipsos,ipsos,Ipsos,,,5.0,,,,32.0,,,11.0,,,3.0,,,5.0,3.0,8.0,,,,15.0,,,18.0,
3635,2024-11-05,1000,2024-10-21,2024-10-28,sachsen-anhalt,Landtag von Sachsen-Anhalt,insa,INSA,bild,BILD,,,4.0,,,,,,32.0,3.0,,,3.0,,,5.0,,16.0,,,,7.0,,,30.0,
3634,2024-11-05,2500,2024-10-29,2024-11-04,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,3.0,,,,33.0,,,10.0,,,3.0,,,13.0,,6.0,,,,16.0,,,16.0,
3633,2024-11-05,2005,2024-11-01,2024-11-04,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.5,,,,32.0,,,10.5,,,3.5,,,8.0,,8.0,,,,15.5,,,18.0,
3632,2024-11-03,1153,2024-10-23,2024-10-28,mecklenburg-vorpommern,Landtag von Mecklenburg-Vorpommern,infratest-dimap,Infratest dimap,ndr,NDR,,,,,,,,,19.0,4.0,,,5.0,,,8.0,,14.0,,,,22.0,,,28.0,
3631,2024-11-02,1202,2024-10-28,2024-11-01,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,32.0,,,10.0,,,4.0,,,8.0,,8.0,,,,16.0,,,18.0,
3630,2024-11-01,1443,2024-10-23,2024-10-29,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,3.0,,,,32.0,,,11.0,,,3.0,,,10.0,,8.0,,,,16.0,,,17.0,
3629,2024-10-31,1333,2024-10-28,2024-10-30,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,4.0,,,,34.0,,,11.0,,,,,,12.0,,6.0,,,,16.0,,,17.0,
3628,2024-10-31,1017,2024-10-24,2024-10-28,hamburg,Hamburgische Bürgerschaft,forsa,Forsa,hamburger-abendblatt,Hamburger Abendblatt,,,4.0,,,,,,21.0,21.0,,,5.0,,,7.0,,4.0,,,,30.0,,,8.0,
3627,2024-10-29,2503,2024-10-22,2024-10-28,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,4.0,,,,32.0,,,9.0,,,3.0,,,12.0,,7.0,,,,16.0,,,17.0,
3626,2024-10-28,2008,2024-10-25,2024-10-28,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.0,,,,31.0,,,11.0,,,2.5,,,8.5,,9.0,,,,15.0,,,19.0,
3625,2024-10-26,1204,2024-10-21,2024-10-25,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,30.0,,,11.0,,,3.0,,,9.0,,9.0,,,,15.0,,,19.0,
3623,2024-10-22,2500,2024-10-15,2024-10-21,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,3.0,,,,31.0,,,11.0,,,3.0,,,12.0,,7.0,,,,16.0,,,17.0,
3622,2024-10-21,2006,2024-10-18,2024-10-21,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.0,,,,30.5,,,10.0,,,2.5,,,8.5,,9.0,,,,16.5,,,19.0,
3621,2024-10-20,1000,2024-10-07,2024-10-14,bayern,Bayerischer Landtag,insa,INSA,bild,BILD,,,,,,,,,,10.0,,,,,,5.0,11.0,5.0,,,,8.0,,,18.0,43.0
3620,2024-10-19,1201,2024-10-14,2024-10-18,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,31.0,,,10.0,,,3.0,,,8.0,,9.0,,,,16.0,,,19.0,
3619,2024-10-18,1041,2024-09-28,2024-10-11,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,4.5,,,,36.0,,,10.5,,,,,,9.0,,9.0,,,,15.0,,,16.0,
3618,2024-10-18,1249,2024-10-15,2024-10-17,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,3.0,,,,31.0,,,11.0,,,4.0,,,9.0,,8.0,,,,16.0,,,18.0,
3617,2024-10-15,2501,2024-10-08,2024-10-14,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,4.0,,,,31.0,,,10.0,,,3.0,,,12.0,,7.0,,,,16.0,,,17.0,
3616,2024-10-14,2002,2024-10-11,2024-10-14,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.0,,,,31.5,,,10.0,,,3.5,,,7.5,,9.0,,,,16.0,,,18.5,
3615,2024-10-13,1167,2024-10-08,2024-10-10,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,infratest-dimap,Infratest dimap,wdr-westpol,WDR-Westpol,,,3.0,,,,,,40.0,14.0,,,,,,8.0,,4.0,,,,18.0,,,13.0,
3614,2024-10-12,1202,2024-10-07,2024-10-11,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,31.0,,,11.0,,,3.0,,,7.0,,9.0,,,,16.0,,,19.0,
3624,2024-10-11,2000,2024-09-26,2024-10-04,baden-wuerttemberg,Landtag von Baden-Württemberg,insa,INSA,schwaebische-zeitung,Schwäbische Zeitung,,,6.0,,,,,,32.0,18.0,,,3.0,,,4.0,,6.0,,,,13.0,,,18.0,
3613,2024-10-10,1000,2024-10-02,2024-10-04,bundestag,Bundestag,ipsos,Ipsos,ipsos,Ipsos,,,4.0,,,,31.0,,,11.0,,,3.0,,,7.0,3.0,8.0,,,,15.0,,,18.0,
3612,2024-10-10,1166,2024-10-01,2024-10-08,baden-wuerttemberg,Landtag von Baden-Württemberg,infratest-dimap,Infratest dimap,swr-stuttgarter-zeitung,SWR / Stuttgarter Zeitung,,,5.0,,,,,,34.0,18.0,,,,,,9.0,,5.0,,,,13.0,,,16.0,
3611,2024-10-10,1321,2024-10-07,2024-10-09,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,3.0,,,,31.0,,,13.0,,,3.0,,,6.0,3.0,8.0,,,,16.0,,,17.0,
3610,2024-10-10,1773,2024-10-04,2024-10-08,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,5.0,,,,32.0,,,11.0,,,3.0,,,6.0,1.0,8.0,,,,16.0,,,18.0,
3609,2024-10-08,2001,2024-10-01,2024-10-07,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,3.0,,,,31.0,,,11.0,,,3.0,,,12.0,,6.0,,,,17.0,,,17.0,
3608,2024-10-07,2010,2024-10-04,2024-10-07,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.0,,,,31.5,,,10.5,,,2.5,,,7.5,,8.0,,,,16.0,,,20.0,
3607,2024-10-05,1237,2024-09-30,2024-10-04,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,31.0,,,11.0,,,3.0,,,7.0,,8.0,,,,16.0,,,20.0,
3606,2024-10-04,1452,2024-09-25,2024-10-01,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,4.0,,,,31.0,,,11.0,,,3.0,,,8.0,3.0,7.0,,,,16.0,,,17.0,
3605,2024-10-01,2501,2024-09-24,2024-09-29,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,4.0,,,,31.0,,,10.0,,,3.0,,,12.0,,6.0,,,,17.0,,,17.0,
3604,2024-09-30,2002,2024-09-27,2024-09-30,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.0,,,,31.5,,,11.0,,,2.5,,,7.5,,9.5,,,,15.0,,,19.0,
3603,2024-09-28,1203,2024-09-23,2024-09-27,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,32.0,,,11.0,,,3.0,,,6.0,,10.0,,,,15.0,,,19.0,
3602,2024-09-27,1348,2024-09-24,2024-09-26,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,4.0,,,,31.0,,,12.0,,,4.0,,,8.0,,8.0,,,,16.0,,,17.0,
3601,2024-09-26,1558,2024-09-19,2024-09-23,saarland,Saarländischer Landtag,infratest-dimap,Infratest dimap,saarlaendischer-rundfunk,Saarländischer Rundfunk,,,,,,,,,31.0,5.0,,,,,,11.0,,10.0,,,,29.0,,,14.0,
3600,2024-09-25,1000,2024-09-16,2024-09-23,mecklenburg-vorpommern,Landtag von Mecklenburg-Vorpommern,insa,INSA,nordkurier,Nordkurier,,,2.0,,,,,,21.0,5.0,,,4.0,,,6.0,,17.0,,,,20.0,,,25.0,
3599,2024-09-24,2500,2024-09-17,2024-09-23,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,4.0,,,,32.0,,,11.0,,,,,,14.0,,7.0,,,,15.0,,,17.0,
3598,2024-09-23,2002,2024-09-20,2024-09-23,bundestag,Bundestag,insa,INSA,bild,BILD,,,3.5,,,,32.0,,,9.5,,,2.5,,,7.0,,10.0,,,,15.5,,,20.0,
3597,2024-09-21,1202,2024-09-16,2024-09-19,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,32.0,,,10.0,,,2.0,,,7.0,,10.0,,,,15.0,,,20.0,
3596,2024-09-21,940,2024-09-17,2024-09-21,brandenburg,Brandenburgischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,0.5,,,4.5,,,13.5,4.0,,,3.5,,,6.5,,12.5,,,,28.0,,,27.0,
3595,2024-09-19,982,2024-09-11,2024-09-18,brandenburg,Brandenburgischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,1.0,,,4.5,,,15.0,4.0,,,3.5,,,5.0,,12.0,,,,26.5,,,28.5,
3593,2024-09-19,1118,2024-09-18,2024-09-19,brandenburg,Brandenburgischer Landtag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,,,,3.5,,,14.0,4.5,,,4.0,,,6.0,,13.0,,,,27.0,,,28.0,
3592,2024-09-19,1017,2024-08-29,2024-09-11,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,4.0,,,,35.5,,,10.0,,,,,,8.5,,9.0,,,,16.0,,,17.0,
3591,2024-09-17,1006,2024-09-11,2024-09-16,bundestag,Bundestag,gms,GMS,gms,GMS,,,4.0,,,,34.0,,,11.0,,,2.0,,,7.0,3.0,7.0,,,,14.0,,,18.0,
3590,2024-09-17,1048,2024-09-11,2024-09-16,bayern,Bayerischer Landtag,gms,GMS,sat-1-bayern,SAT.1 Bayern,,,2.0,,,,,,,10.0,,,1.0,2.0,,7.0,11.0,6.0,,,,7.0,,,12.0,42.0
3589,2024-09-17,2501,2024-09-10,2024-09-16,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,4.0,,,,31.0,,,11.0,,,3.0,,,13.0,,6.0,,,,15.0,,,17.0,
3588,2024-09-17,1000,2024-09-09,2024-09-16,brandenburg,Brandenburgischer Landtag,insa,INSA,maerkische-allgemeine-zeitung-maz-maerkische-oderzeitung-moz-lausitzer-rundschau-lr,Märkische Allgemeine Zeitung (MAZ) / Märkische Oderzeitung (MOZ) / Lausitzer Rundschau (LR),,,2.0,,,4.0,,,16.0,4.0,,,3.0,,,4.0,,14.0,,,,25.0,,,28.0,
3587,2024-09-16,2008,2024-09-13,2024-09-16,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.5,,,,33.0,,,10.0,,,2.5,,,6.5,,10.0,,,,14.0,,,19.5,
3586,2024-09-14,1206,2024-09-09,2024-09-13,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,33.0,,,10.0,,,3.0,,,7.0,,10.0,,,,14.0,,,19.0,
3585,2024-09-13,1752,2024-09-06,2024-09-10,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,4.0,,,,32.0,,,13.0,,,4.0,,,6.0,1.0,8.0,,,,14.0,,,18.0,
3584,2024-09-13,1060,2024-09-10,2024-09-12,brandenburg,Brandenburgischer Landtag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,,,,3.0,,,15.0,5.0,,,3.0,,,5.0,,14.0,,,,26.0,,,29.0,
3583,2024-09-12,1513,2024-09-09,2024-09-11,brandenburg,Brandenburgischer Landtag,infratest-dimap,Infratest dimap,ard,ARD,,,,,,4.5,,,16.0,4.5,,,4.0,,,5.0,,13.0,,,,26.0,,,27.0,
3594,2024-09-12,1000,2024-09-06,2024-09-07,bundestag,Bundestag,ipsos,Ipsos,ipsos,Ipsos,,,4.0,,,,32.0,,,11.0,,,3.0,,,8.0,2.0,9.0,,,,13.0,,,18.0,
3582,2024-09-10,2500,2024-09-03,2024-09-09,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,3.0,,,,33.0,,,11.0,,,3.0,,,12.0,,7.0,,,,14.0,,,17.0,
3581,2024-09-10,2010,2024-09-06,2024-09-09,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.0,,,,32.5,,,10.0,,,2.5,,,7.5,,10.0,,,,14.0,,,19.5,
3579,2024-09-07,1202,2024-09-02,2024-09-06,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,31.0,,,10.0,,,3.0,,,8.0,,10.0,,,,15.0,,,19.0,
3578,2024-09-06,1427,2024-08-28,2024-09-03,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,4.0,,,,31.0,,,12.0,,,3.0,,,10.0,,8.0,,,,15.0,,,17.0,
3577,2024-09-06,1328,2024-09-03,2024-09-05,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,4.0,,,,33.0,,,11.0,,,4.0,,,9.0,,7.0,,,,15.0,,,17.0,
3580,2024-09-05,1420,2024-08-28,2024-09-05,brandenburg,Brandenburgischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,1.0,,,4.5,,,15.0,5.5,,,3.5,,,5.5,,14.5,,,,20.5,,,30.0,
3576,2024-09-05,1207,2024-09-03,2024-09-04,brandenburg,Brandenburgischer Landtag,infratest-dimap,Infratest dimap,ard-politikmagazin-kontraste,ARD-Politikmagazin Kontraste,,,,,,3.0,,,18.0,5.0,,,4.0,,,5.0,,15.0,,,,23.0,,,27.0,
3575,2024-09-05,1309,2024-09-03,2024-09-04,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,4.0,,,,33.0,,,11.0,,,3.0,,,9.0,,8.0,,,,15.0,,,17.0,
3574,2024-09-03,2508,2024-08-27,2024-09-02,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,5.0,,,,32.0,,,11.0,,,3.0,,,11.0,,7.0,,,,14.0,,,17.0,
3573,2024-09-02,2002,2024-08-30,2024-09-02,bundestag,Bundestag,insa,INSA,bild,BILD,,,4.5,,,,31.5,,,10.5,,,2.5,,,7.5,,9.5,,,,15.0,,,19.0,
3572,2024-08-31,1202,2024-08-26,2024-08-30,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,4.0,,,,31.0,,,11.0,,,3.0,,,7.0,,9.0,,,,16.0,,,19.0,
3571,2024-08-31,1000,2024-08-26,2024-08-31,sachsen,Sächsischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,,,,,,,33.0,5.5,,,3.0,,,8.0,,13.5,,,,6.0,,,31.0,
3570,2024-08-31,900,2024-08-26,2024-08-31,thueringen,Thüringischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,,,,,,,22.5,2.5,,,14.0,,,7.5,,17.5,,,,5.0,,,31.0,
3569,2024-08-30,1012,2024-08-27,2024-08-29,sachsen,Sächsischer Landtag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,,,,,,,33.0,6.0,,,3.0,,,8.0,,12.0,,,,7.0,,,31.0,
3568,2024-08-30,1005,2024-08-27,2024-08-29,thueringen,Thüringischer Landtag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,,,,,,,22.0,4.0,,,14.0,,,6.0,,17.0,,,,7.0,,,30.0,
3567,2024-08-29,1859,2024-08-26,2024-08-29,thueringen,Thüringischer Landtag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,,,,,,,23.0,4.0,,,13.0,,,7.0,,18.0,,,,6.0,,,29.0,
3566,2024-08-29,1973,2024-08-26,2024-08-29,sachsen,Sächsischer Landtag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,,,,,,,33.0,6.0,,,4.0,,,9.0,,12.0,,,,6.0,,,30.0,
3565,2024-08-27,2501,2024-08-20,2024-08-26,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,5.0,,,,31.0,,,11.0,,,3.0,,,11.0,,7.0,,,,15.0,,,17.0,
3564,2024-08-26,2004,2024-08-23,2024-08-26,bundestag,Bundestag,insa,INSA,bild,BILD,,,5.5,,,,31.5,,,11.5,,,3.0,,,6.0,,9.0,,,,15.0,,,18.5,
3563,2024-08-24,1000,2024-08-19,2024-08-23,thueringen,Thüringischer Landtag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,3.0,,,,,,21.0,3.0,,,14.0,,,3.0,,20.0,,,,6.0,,,30.0,
3562,2024-08-24,1000,2024-08-19,2024-08-23,sachsen,Sächsischer Landtag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,,,,,,,30.0,5.0,,,4.0,,,5.0,3.0,15.0,,,,6.0,,,32.0,
3561,2024-08-24,1202,2024-08-19,2024-08-23,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,5.0,,,,31.0,,,11.0,,,3.0,,,7.0,,9.0,,,,16.0,,,18.0,
3560,2024-08-23,1071,2024-08-19,2024-08-22,thueringen,Thüringischer Landtag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,,,,,,,23.0,4.0,,,14.0,,,6.0,,17.0,,,,6.0,,,30.0,
3559,2024-08-23,1028,2024-08-19,2024-08-22,sachsen,Sächsischer Landtag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,,,,,,,33.0,6.0,,,4.0,,,9.0,,11.0,,,,7.0,,,30.0,
3558,2024-08-22,1051,2024-08-03,2024-08-15,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,5.0,,,,34.0,,,11.5,,,3.0,,,7.5,,7.0,,,,16.0,,,16.0,
3557,2024-08-22,1566,2024-08-19,2024-08-21,sachsen,Sächsischer Landtag,infratest-dimap,Infratest dimap,ard,ARD,,,,,,,,,31.0,6.0,,,4.0,,,8.0,,14.0,,,,7.0,,,30.0,
3556,2024-08-22,1551,2024-08-19,2024-08-21,thueringen,Thüringischer Landtag,infratest-dimap,Infratest dimap,ard,ARD,,,,,,,,,23.0,3.0,,,13.0,,,7.0,,17.0,,,,7.0,,,30.0,
3553,2024-08-21,1000,2024-08-10,2024-08-18,sachsen,Sächsischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,1.0,,,,,,34.5,4.5,,,4.5,,,6.5,,14.0,,,,5.0,,,30.0,
3552,2024-08-20,2503,2024-08-13,2024-08-19,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,5.0,,,,31.0,,,11.0,,,3.0,,,11.0,,7.0,,,,15.0,,,17.0,
3551,2024-08-20,1011,2024-08-07,2024-08-14,thueringen,Thüringischer Landtag,forsa,Forsa,stern-rtl,Stern / RTL,,,,,,,,,21.0,4.0,,,13.0,,,7.0,,18.0,,,,7.0,,,30.0,
3550,2024-08-20,1041,2024-08-07,2024-08-14,sachsen,Sächsischer Landtag,forsa,Forsa,stern-rtl,Stern / RTL,,,,,,,,,33.0,6.0,,,3.0,,,9.0,,13.0,,,,6.0,,,30.0,
3549,2024-08-20,2006,2024-08-16,2024-08-19,bundestag,Bundestag,insa,INSA,bild,BILD,,,5.0,,,,30.5,,,10.5,,,3.0,,,7.0,,9.5,,,,15.5,,,19.0,
3548,2024-08-17,1203,2024-08-12,2024-08-16,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,5.0,,,,30.0,,,11.0,,,3.0,,,7.0,,9.0,,,,16.0,,,19.0,
3547,2024-08-16,1500,2024-08-05,2024-08-12,sachsen,Sächsischer Landtag,insa,INSA,saechsische-zeitung-freie-presse-leipziger-volkszeitung,Sächsische Zeitung / Freie Presse / Leipziger Volkszeitung,,,2.0,,,,,,29.0,5.0,,,5.0,,,3.0,4.0,15.0,,,,5.0,,,32.0,
3546,2024-08-16,1998,2024-08-09,2024-08-13,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,5.0,,,,31.0,,,12.0,,,3.0,,,6.0,1.0,8.0,,,,15.0,,,19.0,
3545,2024-08-15,1000,2024-08-05,2024-08-12,baden-wuerttemberg,Landtag von Baden-Württemberg,insa,INSA,schwaebische-zeitung,Schwäbische Zeitung,,,7.0,,,,,,31.0,19.0,,,3.0,,,5.0,,8.0,,,,11.0,,,16.0,
3544,2024-08-15,1334,2024-08-12,2024-08-14,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,4.0,,,,32.0,,,13.0,,,3.0,,,10.0,,8.0,,,,14.0,,,16.0,
